id,name,6,13,20,27,34,41,48,55,62,69,76,83,90,97
0,no_layer,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,family_inside,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,family_in_house,1,0.787815896757788,0.41514609448524,0.378332734340046,0.503875968992248,0.510020797882398,0.62615806390622,0.649508413688788,0.661183588580072,0.672858763471355,0.719559463036491,0.742909812819058,0.801285687275477,0.824636037058045
3,family_visitsors_to_visited,1,0.762744139455287,0.389143011715464,0.343349435636106,0.44273127753304,0.448130439454175,0.550174599763619,0.570691415063931,0.580949822714086,0.591208230364242,0.632241860964865,0.652758676265177,0.704050714515956,0.724567529816267
4,nursary_children_inclass,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
5,nursary_teachers_to_children,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
6,lower_elementary_children_inclass,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
7,lower_elementary_teachers_to_children,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
8,higher_elementary_children_inclass,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
9,higher_elementary_teachers_to_children,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
10,highschool_children_inclass,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
11,highschool_teachers_to_children,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
12,nursary_children_coridors,1,0.395922161680441,0.104850643662313,0.048020771771994,0.032141336739038,0.032533304260246,0.039941490411073,0.041430966991662,0.042175705281957,0.042920443572252,0.045899396733431,0.047388873314021,0.051112564765494,0.052602041346084
13,elementary_children_coridors,1,0.395922161680441,0.104850643662313,0.048020771771994,0.032141336739038,0.032533304260246,0.039941490411073,0.041430966991662,0.042175705281957,0.042920443572252,0.045899396733431,0.047388873314021,0.051112564765494,0.052602041346084
14,highschool_children_coridors,1,0.395922161680441,0.104850643662313,0.048020771771994,0.032141336739038,0.032533304260246,0.039941490411073,0.041430966991662,0.042175705281957,0.042920443572252,0.045899396733431,0.047388873314021,0.051112564765494,0.052602041346084
15,nursary_teachers,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
16,elementary_teachers,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
17,highschool_teachers,1,0.363818920309073,0.088536436533917,0.037261088840662,0.022917424518007,0.023196905304812,0.028479092175425,0.029541119165284,0.030072132660213,0.030603146155143,0.032727200134861,0.033789227124719,0.036444294599366,0.037506321589225
18,leasure_outdoor,1,0.553696159732717,0.205066396382584,0.131345208351782,0.122944960686204,0.12444428947506,0.152781603584441,0.158479052982095,0.161327777680921,0.164176502379748,0.175571401175055,0.181268850572708,0.195512474066841,0.201209923464495
19,leasure_visit,1,0.553696159732717,0.205066396382584,0.131345208351782,0.122944960686204,0.12444428947506,0.152781603584441,0.158479052982095,0.161327777680921,0.164176502379748,0.175571401175055,0.181268850572708,0.195512474066841,0.201209923464495
20,leasure_pub,1,0.488621246047332,0.159696784113248,0.090264449998184,0.074561403508772,0.075470688917416,0.092656183140779,0.096111467693624,0.097839109970047,0.09956675224647,0.106477321352161,0.109932605905006,0.11857081728712,0.122026101839966
21,work_contacts,1,0.785721627646888,0.412941843375254,0.375323556085594,0.498539435248296,0.504619184458641,0.619526444534163,0.642629491533474,0.65418101503313,0.665732538532786,0.711938632531408,0.73504167953072,0.792799297028998,0.815902344028309
22,work_workers_to_clients_distant,1,0.767732058535419,0.394249207419997,0.350129519402235,0.454426229508197,0.459968012794883,0.564707716913235,0.585766493402639,0.596295881647341,0.606825269892043,0.648942822870852,0.670001599360256,0.722648540583767,0.743707317073171
23,work_workers_to_clients_physical_short,1,0.767732058535419,0.394249207419997,0.350129519402235,0.454426229508197,0.459968012794883,0.564707716913235,0.585766493402639,0.596295881647341,0.606825269892043,0.648942822870852,0.670001599360256,0.722648540583767,0.743707317073171
24,work_workers_to_clients_physical_long,1,0.767732058535419,0.394249207419997,0.350129519402235,0.454426229508197,0.459968012794883,0.564707716913235,0.585766493402639,0.596295881647341,0.606825269892043,0.648942822870852,0.670001599360256,0.722648540583767,0.743707317073171
25,public_transport,1,0.648094452281059,0.280949384288422,0.210627276058021,0.230769230769231,0.233583489681051,0.286772983114447,0.297467166979362,0.30281425891182,0.308161350844278,0.329549718574109,0.340243902439025,0.366979362101314,0.377673545966229
26,shops_customers,1,0.801155850770941,0.429324323423223,0.397878732309711,0.538880813953488,0.545452531196824,0.669657987095859,0.694630512620533,0.70711677538287,0.719603038145207,0.769548089194554,0.794520614719228,0.856951928530913,0.881924454055586
27,shops_workers_to_clients,1,0.801155850770941,0.429324323423223,0.397878732309711,0.538880813953488,0.545452531196824,0.669657987095859,0.694630512620533,0.70711677538287,0.719603038145207,0.769548089194554,0.794520614719228,0.856951928530913,0.881924454055586
28,pubs_customers,1,0.488621246047332,0.159696784113248,0.090264449998184,0.074561403508772,0.075470688917416,0.092656183140779,0.096111467693624,0.097839109970047,0.09956675224647,0.106477321352161,0.109932605905006,0.11857081728712,0.122026101839966
29,pubs_workers_to_clients,1,0.488621246047332,0.159696784113248,0.090264449998184,0.074561403508772,0.075470688917416,0.092656183140779,0.096111467693624,0.097839109970047,0.09956675224647,0.106477321352161,0.109932605905006,0.11857081728712,0.122026101839966
30,superspreader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
